ID;Type;Name
1657;9;Wind Crystal [Rank I, 2 Buffs]
1658;9;Wind Crystal [Rank II, 2 Buffs]
1659;9;Wind Crystal [Rank III, 2 Buffs]
1660;9;Wind Crystal [Rank IV, 2 Buffs]
1661;9;Wind Crystal [Rank V, 2 Buffs]
1662;9;Wind Crystal [Rank I, 2 Buffs]
1663;9;Wind Crystal [Rank II, 2 Buffs]
1664;9;Wind Crystal [Rank III, 2 Buffs]
1665;9;Wind Crystal [Rank IV, 2 Buffs]
1666;9;Wind Crystal [Rank V, 2 Buffs]
1667;9;Wind Crystal [Rank I, 2 Buffs]
1668;9;Wind Crystal [Rank II, 2 Buffs]
1669;9;Wind Crystal [Rank III, 2 Buffs]
1670;9;Wind Crystal [Rank IV, 2 Buffs]
1671;9;Wind Crystal [Rank V, 2 Buffs]
1672;9;Wind Crystal [Rank I, 2 Buffs]
1673;9;Wind Crystal [Rank II, 2 Buffs]
1674;9;Wind Crystal [Rank III, 2 Buffs]
1675;9;Wind Crystal [Rank IV, 2 Buffs]
1676;9;Wind Crystal [Rank V, 2 Buffs]
1677;9;Wind Crystal [Rank I, 2 Buffs]
1678;9;Wind Crystal [Rank II, 2 Buffs]
1679;9;Wind Crystal [Rank III, 2 Buffs]
1680;9;Wind Crystal [Rank IV, 2 Buffs]
1681;9;Wind Crystal [Rank V, 2 Buffs]
1682;9;Wind Crystal [Rank I, 2 Buffs]
1683;9;Wind Crystal [Rank II, 2 Buffs]
1684;9;Wind Crystal [Rank III, 2 Buffs]
1685;9;Wind Crystal [Rank IV, 2 Buffs]
1686;9;Wind Crystal [Rank V, 2 Buffs]
1687;9;Wind Crystal [Rank I, 2 Buffs]
1688;9;Wind Crystal [Rank II, 2 Buffs]
1689;9;Wind Crystal [Rank III, 2 Buffs]
1690;9;Wind Crystal [Rank IV, 2 Buffs]
1691;9;Wind Crystal [Rank V, 2 Buffs]
1692;9;Wind Crystal [Rank I, 2 Buffs]
1693;9;Wind Crystal [Rank II, 2 Buffs]
1694;9;Wind Crystal [Rank III, 2 Buffs]
1695;9;Wind Crystal [Rank IV, 2 Buffs]
1696;9;Wind Crystal [Rank V, 2 Buffs]
1697;9;Wind Crystal [Rank I, 2 Buffs]
1698;9;Wind Crystal [Rank II, 2 Buffs]
1699;9;Wind Crystal [Rank III, 2 Buffs]
1700;9;Wind Crystal [Rank IV, 2 Buffs]
1701;9;Wind Crystal [Rank V, 2 Buffs]
1702;9;Wind Crystal [Rank I, 2 Buffs]
1703;9;Wind Crystal [Rank II, 2 Buffs]
1704;9;Wind Crystal [Rank III, 2 Buffs]
1705;9;Wind Crystal [Rank IV, 2 Buffs]
1706;9;Wind Crystal [Rank V, 2 Buffs]
1707;9;Wind Crystal [Rank I, 2 Buffs]
1708;9;Wind Crystal [Rank II, 2 Buffs]
1709;9;Wind Crystal [Rank III, 2 Buffs]
1710;9;Wind Crystal [Rank IV, 2 Buffs]
1711;9;Wind Crystal [Rank V, 2 Buffs]
1712;9;Wind Crystal [Rank I, 2 Buffs]
1713;9;Wind Crystal [Rank II, 2 Buffs]
1714;9;Wind Crystal [Rank III, 2 Buffs]
1715;9;Wind Crystal [Rank IV, 2 Buffs]
1716;9;Wind Crystal [Rank V, 2 Buffs]
1717;9;Wind Crystal [Rank I, 2 Buffs]
1718;9;Wind Crystal [Rank II, 2 Buffs]
1719;9;Wind Crystal [Rank III, 2 Buffs]
1720;9;Wind Crystal [Rank IV, 2 Buffs]
1721;9;Wind Crystal [Rank V, 2 Buffs]
1722;9;Wind Crystal [Rank I, 2 Buffs]
1723;9;Wind Crystal [Rank II, 2 Buffs]
1724;9;Wind Crystal [Rank III, 2 Buffs]
1725;9;Wind Crystal [Rank IV, 2 Buffs]
1726;9;Wind Crystal [Rank V, 2 Buffs]
1727;9;Wind Crystal [Rank I, 2 Buffs]
1728;9;Wind Crystal [Rank II, 2 Buffs]
1729;9;Wind Crystal [Rank III, 2 Buffs]
1730;9;Wind Crystal [Rank IV, 2 Buffs]
1731;9;Wind Crystal [Rank V, 2 Buffs]
1732;9;Wind Crystal [Rank I, 2 Buffs]
1733;9;Wind Crystal [Rank II, 2 Buffs]
1734;9;Wind Crystal [Rank III, 2 Buffs]
1735;9;Wind Crystal [Rank IV, 2 Buffs]
1736;9;Wind Crystal [Rank V, 2 Buffs]
1737;9;Wind Crystal [Rank I, 4 Buffs]
1738;9;Wind Crystal [Rank II, 4 Buffs]
1739;9;Wind Crystal [Rank III, 4 Buffs]
1740;9;Wind Crystal [Rank IV, 4 Buffs]
1741;9;Wind Crystal [Rank V, 4 Buffs]
1742;9;Wind Crystal [Rank I, 4 Buffs]
1743;9;Wind Crystal [Rank II, 4 Buffs]
1744;9;Wind Crystal [Rank III, 4 Buffs]
1745;9;Wind Crystal [Rank IV, 4 Buffs]
1746;9;Wind Crystal [Rank V, 4 Buffs]
1747;9;Wind Crystal [Rank I, 4 Buffs]
1748;9;Wind Crystal [Rank II, 4 Buffs]
1749;9;Wind Crystal [Rank III, 4 Buffs]
1750;9;Wind Crystal [Rank IV, 4 Buffs]
1751;9;Wind Crystal [Rank V, 4 Buffs]
1752;9;Earth Crystal [Rank I, 2 Buffs]
1753;9;Earth Crystal [Rank II, 2 Buffs]
1754;9;Earth Crystal [Rank III, 2 Buffs]
1755;9;Earth Crystal [Rank IV, 2 Buffs]
1756;9;Earth Crystal [Rank V, 2 Buffs]
1757;9;Earth Crystal [Rank I, 2 Buffs]
1758;9;Earth Crystal [Rank II, 2 Buffs]
1759;9;Earth Crystal [Rank III, 2 Buffs]
1760;9;Earth Crystal [Rank IV, 2 Buffs]
1761;9;Earth Crystal [Rank V, 2 Buffs]
1762;9;Earth Crystal [Rank I, 2 Buffs]
1763;9;Earth Crystal [Rank II, 2 Buffs]
1764;9;Earth Crystal [Rank III, 2 Buffs]
1765;9;Earth Crystal [Rank IV, 2 Buffs]
1766;9;Earth Crystal [Rank V, 2 Buffs]
1767;9;Earth Crystal [Rank I, 2 Buffs]
1768;9;Earth Crystal [Rank II, 2 Buffs]
1769;9;Earth Crystal [Rank III, 2 Buffs]
1770;9;Earth Crystal [Rank IV, 2 Buffs]
1771;9;Earth Crystal [Rank V, 2 Buffs]
1772;9;Earth Crystal [Rank I, 2 Buffs]
1773;9;Earth Crystal [Rank II, 2 Buffs]
1774;9;Earth Crystal [Rank III, 2 Buffs]
1775;9;Earth Crystal [Rank IV, 2 Buffs]
1776;9;Earth Crystal [Rank V, 2 Buffs]
1777;9;Earth Crystal [Rank I, 2 Buffs]
1778;9;Earth Crystal [Rank II, 2 Buffs]
1779;9;Earth Crystal [Rank III, 2 Buffs]
1780;9;Earth Crystal [Rank IV, 2 Buffs]
1781;9;Earth Crystal [Rank V, 2 Buffs]
1782;9;Earth Crystal [Rank I, 2 Buffs]
1783;9;Earth Crystal [Rank II, 2 Buffs]
1784;9;Earth Crystal [Rank III, 2 Buffs]
1785;9;Earth Crystal [Rank IV, 2 Buffs]
1786;9;Earth Crystal [Rank V, 2 Buffs]
1787;9;Earth Crystal [Rank I, 2 Buffs]
1788;9;Earth Crystal [Rank II, 2 Buffs]
1789;9;Earth Crystal [Rank III, 2 Buffs]
1790;9;Earth Crystal [Rank IV, 2 Buffs]
1791;9;Earth Crystal [Rank V, 2 Buffs]
1792;9;Earth Crystal [Rank I, 2 Buffs]
1793;9;Earth Crystal [Rank II, 2 Buffs]
1794;9;Earth Crystal [Rank III, 2 Buffs]
1795;9;Earth Crystal [Rank IV, 2 Buffs]
1796;9;Earth Crystal [Rank V, 2 Buffs]
1797;9;Earth Crystal [Rank I, 2 Buffs]
1798;9;Earth Crystal [Rank II, 2 Buffs]
1799;9;Earth Crystal [Rank III, 2 Buffs]
1800;9;Earth Crystal [Rank IV, 2 Buffs]
1801;9;Earth Crystal [Rank V, 2 Buffs]
1802;9;Earth Crystal [Rank I, 2 Buffs]
1803;9;Earth Crystal [Rank II, 2 Buffs]
1804;9;Earth Crystal [Rank III, 2 Buffs]
1805;9;Earth Crystal [Rank IV, 2 Buffs]
1806;9;Earth Crystal [Rank V, 2 Buffs]
1807;9;Earth Crystal [Rank I, 2 Buffs]
1808;9;Earth Crystal [Rank II, 2 Buffs]
1809;9;Earth Crystal [Rank III, 2 Buffs]
1810;9;Earth Crystal [Rank IV, 2 Buffs]
1811;9;Earth Crystal [Rank V, 2 Buffs]
1812;9;Earth Crystal [Rank I, 2 Buffs]
1813;9;Earth Crystal [Rank II, 2 Buffs]
1814;9;Earth Crystal [Rank III, 2 Buffs]
1815;9;Earth Crystal [Rank IV, 2 Buffs]
1816;9;Earth Crystal [Rank V, 2 Buffs]
1817;9;Earth Crystal [Rank I, 2 Buffs]
1818;9;Earth Crystal [Rank II, 2 Buffs]
1819;9;Earth Crystal [Rank III, 2 Buffs]
1820;9;Earth Crystal [Rank IV, 2 Buffs]
1821;9;Earth Crystal [Rank V, 2 Buffs]
1822;9;Earth Crystal [Rank I, 2 Buffs]
1823;9;Earth Crystal [Rank II, 2 Buffs]
1824;9;Earth Crystal [Rank III, 2 Buffs]
1825;9;Earth Crystal [Rank IV, 2 Buffs]
1826;9;Earth Crystal [Rank V, 2 Buffs]
1827;9;Earth Crystal [Rank I, 2 Buffs]
1828;9;Earth Crystal [Rank II, 2 Buffs]
1829;9;Earth Crystal [Rank III, 2 Buffs]
1830;9;Earth Crystal [Rank IV, 2 Buffs]
1831;9;Earth Crystal [Rank V, 2 Buffs]
1832;9;Earth Crystal [Rank I, 2 Buffs]
1833;9;Earth Crystal [Rank II, 2 Buffs]
1834;9;Earth Crystal [Rank III, 2 Buffs]
1835;9;Earth Crystal [Rank IV, 2 Buffs]
1836;9;Earth Crystal [Rank V, 2 Buffs]
1837;9;Earth Crystal [Rank I, 4 Buffs]
1838;9;Earth Crystal [Rank II, 4 Buffs]
1839;9;Earth Crystal [Rank III, 4 Buffs]
1840;9;Earth Crystal [Rank IV, 4 Buffs]
1841;9;Earth Crystal [Rank V, 4 Buffs]
1842;9;Earth Crystal [Rank I, 4 Buffs]
1843;9;Earth Crystal [Rank II, 4 Buffs]
1844;9;Earth Crystal [Rank III, 4 Buffs]
1845;9;Earth Crystal [Rank IV, 4 Buffs]
1846;9;Earth Crystal [Rank V, 4 Buffs]
1847;9;Earth Crystal [Rank I, 4 Buffs]
1848;9;Earth Crystal [Rank II, 4 Buffs]
1849;9;Earth Crystal [Rank III, 4 Buffs]
1850;9;Earth Crystal [Rank IV, 4 Buffs]
1851;9;Earth Crystal [Rank V, 4 Buffs]
1852;10;Sweet Wasabi
1853;10;Cool Potato
1854;10;Red Lettuce
1855;10;Chewy Radish
1856;10;Hot Taro
1857;10;Juicy Broccoli
1858;10;Spicy Cabbage
1859;10;Hard Lotus
1860;10;Blue Turnip
1861;10;Cute Parsnip
1862;10;Poisonous Gourd
1863;10;Humming Cabbage
1864;10;Schorl Mushroom
1865;10;Kelp Mushroom
1866;10;Honey Rhubarb
1867;10;Pink Asparagus
1868;10;Tropical Radish
1869;10;Dolphin Carrot
1870;10;Gold Burdock
1871;10;Sour Radish
1872;10;Ice Cabbage
1873;10;Girl Courgette
1874;10;Amethyst Vanilla
1875;10;Fire Pepper
1876;10;Meaty Carrot
1877;10;Bitter Broccoli
1878;10;Sour Turnip
1879;10;Golden Beetroot
1880;10;Juicy Steakplant
1881;10;Acerola Pea
1882;10;Energy Aubergine
1883;10;Sweet Pepper
1884;10;Meaty Potato
1885;10;Blue Root
1886;10;Sarsaparilla
1887;10;Black Liver Bean
1888;10;Dance Apple
1889;10;Black Kiwi
1890;10;Clear Almond
1891;10;Bright Fig
1892;10;Dark Grape
1893;10;Sour Gooseberry
1894;10;Red Durian
1895;10;Walnut Grape
1896;10;Humming Plum
1897;10;Dark Mango
1898;10;Pure Cherry
1899;10;Bitter Kiwi
1900;10;Juicy Grape
1901;10;Spicy Nut
1902;10;Crimson Citrus
1903;10;Cool Lemon
1904;10;Heart Peach
1905;10;Dry Lemon
1906;10;Death Lychee
1907;10;Hell Raspberry
1908;10;Deadly Kiwi
1909;10;Ether Plum
1910;10;Fire Apple
1911;10;Ruby Mangosteen
1912;10;Sour Grape
1913;10;Bitter Melon
1914;10;Citron Gooseberry
1915;10;Juicy Melon
1916;10;Amethyst Melon
1917;10;White Plum
1918;10;Ice Kiwi Fruit
1919;10;Spicy Papaya
1920;10;Large Mango
1921;10;Juicy Blueberry
1922;10;Sweet Lime
1923;10;Spicy Banana
1924;10;Strong Dandelion
1925;10;Moon Flower
1926;10;Dawn Hydrangea
1927;10;Insanity Mint
1928;10;Night Tulip
1929;10;Cute Orchid
1930;10;Sirius Anemone
1931;10;Spirit Clematis
1932;10;Sunflower Rogue
1933;10;Merry Coronation
1934;10;Ether Rose
1935;10;Orb Daisy
1936;10;Forget-You-Not
1937;10;Enigma Lotus
1938;10;Humming Nettle
1939;10;Princess Daffodil
1940;10;Black Iris
1941;10;Sea Berry
1942;10;Despair Clover
1943;10;Doomsday Poppy
1944;10;Night Lily
1945;10;Razor Teasel
1946;10;Mystic Dahlia
1947;10;Stardrop
1948;10;Fortune Mallow
1949;10;Black Peony
1950;10;Fatal Belladonna
1951;10;Jujube Silver
1952;10;Black Blossom
1953;10;Abyss Heather
1954;10;Delerium Foxglove
1955;10;Azure Hollyhock
1956;10;Utopia Crocus
1957;10;Lewisia Silver
1958;10;Freesia Cyst
1959;10;Bellflower Crystal
1960;10;Shin Newt
1961;10;Cave Rat
1962;10;Shin Gecko
1963;10;Happy Rabbit
1964;10;Pyro Lizard
1965;10;Amblygon Turtle
1966;10;Dobercorgi
1967;10;Light Bat
1968;10;Black Frog
1969;10;Yellow Cat
1970;10;Chimera Rabbit
1971;10;Venom Platypus
1972;10;Humming Cat
1973;10;Ash Fox
1974;10;Soft Sea Cucumber
1975;10;Fossil Monkey
1976;10;Venomous Lizard
1977;10;Sea Frog
1978;10;Mane Cat
1979;10;Dancing Squirrel
1980;10;Lightning Weasel
1981;10;Angry Monkey
1982;10;Wet Rat
1983;10;Ice Monkey
1984;10;Crystal Frog
1985;10;Mud Squirrel
1986;10;Oil Oyster
1987;10;Dark Fish
1988;10;Ether Penguin
1989;10;Rainbow Slug
1990;10;Prism Centipede
1991;10;Cable Mouse
1992;10;Oil Fox
1993;10;Blood Worm
1994;10;Azure Mouse
1995;10;Happy Duck
1996;10;Prairie Dragonfly
1997;10;Giant Hornet
1998;10;White Beetle
1999;10;Sorrow Beetle
2000;10;Brown Butterfly
2001;10;Gold Caterpillar
2002;10;Rumble Stonefly
2003;10;White Ladybird
2004;10;Hill Firefly
2005;10;Moth Crawler
2006;10;Queen Locust
2007;10;Fire Tarantula
2008;10;Black Beetle
2009;10;Rubber Mantis
2010;10;Mystery Firefly
2011;10;Scarlet Ladybird
2012;10;Shield Bug
2013;10;Hades Beetle
2014;10;Benign Cricket
2015;10;Rainbow Bug
2016;10;Empress Beetle
2017;10;Green Earwig
2018;10;Blue Ladybird
2019;10;Señorita Scarab
2020;10;Emperor Beetle
2021;10;Wheel Lurker
2022;10;Ultramarine Ant
2023;10;Scarlet Crawler
2024;10;Shiny Scarab
2025;10;Water Boatman
2026;10;Electric Cricket
2027;10;Scissor Bug
2028;10;Dew Beetle
2029;10;Glider Cockroach
2030;10;Minute Mantis
2031;10;Love Beetle
2032;10;Kneecap Rock
2033;10;Confusion Ivy
2034;10;Clarity Moss
2035;10;Mat Ice
2036;10;Bluesky Bark
2037;10;Pione Stone
2038;10;Charcoal Leg
2039;10;Ether Pebble
2040;10;Rumble Coal
2041;10;Mist Tree
2042;10;Lemon Stone
2043;10;Feather Leaf
2044;10;Water Log
2045;10;Wool Rock
2046;10;White Tail
2047;10;Marine Marble
2048;10;Oil Branch
2049;10;Dilemma Rock
2050;10;Absurd Branch
2051;10;Insanity Moss
2052;10;Gypsum Branch
2053;10;Black Ash
2054;10;Emerald Snow
2055;10;Rabbit Stone
2056;10;Broom Icicle
2057;10;Poisonous Coral
2058;10;Poison Ivy
2059;10;Amber Leaf
2060;10;Ivy Nest
2061;10;Mossy Panel
2062;10;Bronze Wood
2063;10;Missing Tree
2064;10;Fortune Feather
2065;10;White Styrene
2066;10;Black Styrene
2067;10;Blood Oil
2068;10;Blue Chain
2069;10;Rabbit Diode
2070;10;Rusty Bolt
2071;10;Winding Gear
2072;10;Black Chip
2073;10;Ready Coil
2074;10;Blue Gear Shard
2075;10;Rumble Part
2076;10;White Tube
2077;10;Green Diode
2078;10;Spiral Lamp
2079;10;White Cover
2080;10;Modern Resistor
2081;10;Green Cam
2082;10;Strong Screw
2083;10;Gold Condenser
2084;10;Purple Lamp
2085;10;Crimson Gear
2086;10;Locust Spring
2087;10;Art Core Coil
2088;10;Tail Antenna
2089;10;Warning Lamp
2090;10;Digital Filament
2091;10;Retro Diode
2092;10;Modern Blue Gear
2093;10;Snow Transistor
2094;10;Fancy Bolt
2095;10;Blue Light Amp
2096;10;Fairy Tale Diode
2097;10;Grape Spring
2098;10;Angel Engine X
2099;10;Leaf Coil
2100;10;Warrior Screw
2101;10;Golden Cog
2102;10;Angel Engine Y
2103;10;Thunder Compass
2104;10;Plate Snow
2105;10;Rainbow Zirconia
2106;10;Leaf Mystery
2107;10;Steel Silk
2108;10;Gold Dust Illusion
2109;10;Devious Gravity
2110;10;White Songbird
2111;10;Death Bangle
2112;10;Verdant Eternity
2113;10;White Night Rod
2114;10;Love Crane
2115;10;Fire Abron
2116;10;Pauper's Cup
2117;10;Happy Carnival
2118;10;Dawn Dice
2119;10;Lemonade Sky
2120;10;Forest of Gossip
2121;10;Gravel Disk
2122;10;Rumble Box
2123;10;Black Panel
2124;10;Tasty Sausage
2125;10;Macro Passion
2126;10;High Violet
2127;10;Steel Hauyne
2128;10;Ha Ha Ha
2129;10;Thunder Atmos
2130;10;Blue Glow
2131;10;Blue Blood
2132;10;Frost Glass
2133;10;Large Handcuffs
2134;10;Red Frontier
2135;10;Darkness Bottle
2136;10;Bud of Eternity
2137;10;Hunger Crash
2138;10;Splish Splash
2139;10;Star Cute
2140;10;Summer Star
2141;10;Tweet Tweet
2142;10;Flame Frame
2143;10;Eryth Blue
2144;10;Dramatic Night
2145;10;Smoke Cylinder
2146;10;Sacred Panther
2147;10;Parts Noble
2148;10;Tap Tap Tap
2149;10;High Entia Jewel
2150;10;Coin of Fortune
2151;10;Love Source
2152;11;Stiff Hair
2153;11;Broken Antenna
2154;11;Small Shell
2155;11;Small Scale
2156;11;Filthy Wing
2157;11;Perforated Oar
2158;11;Muddy Pelt
2159;11;Bunnit Paw
2160;11;Tough Bunnit Wood
2161;11;Caterpile Syrup
2162;11;Sweet Nectar
2163;11;Rock Krabble Shell
2164;11;Raw Piranhax Meat
2165;11;Sharp Antol Jaw
2166;11;Vang Tooth
2167;11;Yolkless Flamii Egg
2168;11;Medicinal Brog Oil
2169;11;Ancient Armour
2170;11;Iron Krabble Shell
2171;11;Fresh Sardi Meat
2172;11;Special Bunnit Iron
2173;11;Fresh Armu Milk
2174;11;Tokilos Wing
2175;11;Lucky Skeeter Wing
2176;11;Krabble Artwork
2177;11;Maternal Armu Milk
2178;11;Quality Antol Jaw
2179;11;Vang Hair Clip
2180;11;Laughing Brog Bag
2181;11;Quality Maris Shell
2182;11;Quality Rhana Claw
2183;11;Wet Hair
2184;11;Old Insect Leg
2185;11;Rough Skin
2186;11;Small Claw
2187;11;Bunniv Paw
2188;11;Tatty Bunniv Wood
2189;11;Heavy Bunniv Iron
2190;11;Caterpile Poison
2191;11;Black Nectar
2192;11;Moving Lizard Tail
2193;11;Blue Vang Wing
2194;11;Croaking Brog Bag
2195;11;Insect Jaw
2196;11;Mollusc Mucus
2197;11;Broken Pincer
2198;11;Arachno Ear
2199;11;Arachno Silk
2200;11;Brog Smelling Salts
2201;11;Krabble Stone
2202;11;Giant Queen Jaw
2203;11;Broken Part S
2204;11;Broken Part M
2205;11;Broken Part L
2206;11;Genuine Plug
2207;11;Genuine Frame
2208;11;Genuine Shaft
2209;11;Genuine Plate
2210;11;Genuine Chamber
2211;11;Genuine Crank
2212;11;Smelly Hide
2213;11;Fleecy Fur
2214;11;Cracked Bill
2215;11;Small Insect Leg
2216;11;Strong Insect Leg
2217;11;Slimy Tongue
2218;11;Worn-Out Weapon
2219;11;Rusty Part M
2220;11;Rusty Part S
2221;11;Rusty Part L
2222;11;Small Dorsal Fin
2223;11;Thick Armu Milk
2224;11;Ardun Horn
2225;11;Spotted Volff Hide
2226;11;Fertile Flamii Egg
2227;11;Bunnit Sapling
2228;11;Bunnit Scrap Iron
2229;11;Sharp Hox Spur
2230;11;Sticky Web Fibre
2231;11;Living Antol Eye
2232;11;Giant King Jaw
2233;11;Vang Third Molar
2234;11;Flier Straw
2235;11;Glowing Wisp Fluid
2236;11;Thick Nectar
2237;11;Ornate Lizard Claw
2238;11;Brog Leg Meat
2239;11;Ponio Neck Meat
2240;11;Tirkin Crest
2241;11;Tirkin Tail Feather
2242;11;Generic Shaft
2243;11;Generic Blade
2244;11;Generic Plug
2245;11;Generic Crank
2246;11;Piranhax Roe
2247;11;Fatty Sardi Meat
2248;11;Light Rain Element
2249;11;Generic Unit
2250;11;Quality Web Fibre
2251;11;Perfect Queen Jaw
2252;11;Clear Torta Soup
2253;11;Tatty Insect Wing
2254;11;Red Wing
2255;11;Slender Horn
2256;11;Serrated Insect Leg
2257;11;Small Oar
2258;11;Flier Wing
2259;11;Bitter Wisp Fluid
2260;11;Red Rhogul Wing
2261;11;100th Hox Spur
2262;11;Crystal Antol Eye
2263;11;Thunder Element
2264;11;Small Upa Light
2265;11;Flier Allure Scale
2266;11;Wisp Glow Stick
2267;11;Strong Hox Horn
2268;11;Antol Pheromones
2269;11;Hard Pincer
2270;11;Shed Lizard Claw
2271;11;Krabble Fixed Part
2272;11;Rich Krabble Egg
2273;11;Black Vang Fang
2274;11;Cracked Part S
2275;11;Cracked Part M
2276;11;Cracked Part L
2277;11;Upgraded Frame
2278;11;Upgraded Spindle
2279;11;Upgraded Shaft
2280;11;Upgraded Plunger
2281;11;Sticky Mucus
2282;11;Cracked Claw
2283;11;Ordinary Hide
2284;11;Smelly Antenna
2285;11;Shoddy Weapon
2286;11;Rainstorm Element
2287;11;Tornado Element
2288;11;Glowing Upa Seed
2289;11;Rhogul Axe Crest
2290;11;Vang Milk Tooth
2291;11;Twin Flamii Eggs
2292;11;Quadwing Bag
2293;11;Bunnia Scent Wood
2294;11;Bunnia Ham
2295;11;Potent Brog Poison
2296;11;White Brog Liver
2297;11;Fancy Volff Hide
2298;11;Caterpile Vinegar
2299;11;Igna Hide Jacket
2300;11;Igna Stone Pot
2301;11;Guardian's Wing
2302;11;Gogol Snack Stash
2303;11;Queen Cocoon
2304;11;Upa Death Stone
2305;11;Element Fragment
2306;11;Caterpile Silk
2307;11;Andos Fire Armour
2308;11;Diamond Brog Eye
2309;11;Immortal Moss
2310;11;Tokilos King Egg
2311;11;Demon Web Fibre
2312;11;Lucky Arachno Box
2313;11;Vang Star Wing
2314;11;Gogol Horn
2315;11;Black Queen Fibre
2316;11;Arachno Sickle
2317;11;Ardun Elder Beard
2318;11;Ancient Sardi Meat
2319;11;Lizard Moon Jewel
2320;11;Tirkin Elder Medal
2321;11;Bunniv Club
2322;11;Quadwing Treasure
2323;11;Flamii Waterfall Orb
2324;11;Wisp Sun Bead
2325;11;Hox Daylight Spur
2326;11;Silver Rhogul Wing
2327;11;Demonic Everflame
2328;11;Ocean Elixir of Life
2329;11;Bionis Ether
2330;11;Infinite Telethia Pen
2331;11;Telethia Compass
2332;11;Glacier Element
2333;11;Lucky Fang
2334;11;Sky Jewel
2335;11;Quirky Liver
2336;11;Peachy Leg Joint
2337;11;Thin Blood
2338;11;Floppy Crest
2339;11;Cloudy Eyeball
2340;11;Sweaty Cloth
2341;11;Worn Muscle Fibre
2342;11;Musky Nectar
2343;11;Decrepit Wing
2344;11;Piranhax Belly Meat
2345;11;Rich Sardi Meat
2346;11;Bloody Brog Sweat
2347;11;Eks Iron Heart
2348;11;All-Seeing Eye
2349;11;Tasty Ansel Wing
2350;11;Feris Blood
2351;11;Magic Stone
2352;11;Upa Ember
2353;11;Hode Camouflage
2354;11;Hode Plank
2355;11;Fancy Orluga Mask
2356;11;Orluga Grass Skirt
2357;11;Green Eluca Juice
2358;11;Royal Apis Nectar
2359;11;Delicious Vang Tail
2360;11;Iron Antol Fibre
2361;11;Telethia Feather
2362;11;Telethia Pouch
2363;11;Drizzle Element
2364;11;Dust Element
2365;11;Old Dragon Spine
2366;11;Jagged Tail
2367;11;Slimy Epithelium
2368;11;Rotten Meat
2369;11;Juicy Wild Meat
2370;11;Scratched Jewel
2371;11;Chipped Talon
2372;11;Refined Ponytail
2373;11;Large Hoof
2374;11;Sturdy Armour
2375;11;Lexos Beard
2376;11;Hiln Coin Purse
2377;11;Dense Ansel Meat
2378;11;Ekidno Jaw Gristle
2379;11;Juicy Laia Fish
2380;11;Glossy Grady Fan
2381;11;Pagul Hot Pot
2382;11;Silver Eks Plate
2383;11;Murky Eluca Water
2384;11;Shiny Kromar Hide
2385;11;Slick Kromar Stone
2386;11;Hode Ponytail
2387;11;Luxury Hode Wood
2388;11;Orluga Slacks
2389;11;Aqueous Andos Oil
2390;11;Skyray Flesh
2391;11;Squall Element
2392;11;Ghost Mask
2393;11;Assassin Mask
2394;11;Protection Mask
2395;11;Used Cylinder
2396;11;New Cylinder
2397;11;Old Remote Device
2398;11;Andos Alloy Plate
2399;11;Andos Antenna
2400;11;Astas Remote Unit
2401;11;Rufus Control Unit
2402;11;Tyrea's Mask
2403;11;Telethia Membrane
2404;11;Black Fog Deposits
2405;11;Lightning Element
2406;11;Refined Horn
2407;11;Hard Backbone
2408;11;Salt-Roasted Bird
2409;11;Fine-Quality Belt
2410;11;Iron Lump
2411;11;Dirty Snow Wing
2412;11;Old Dragon Fang
2413;11;Ories Horn
2414;11;Frozen Aries Meat
2415;11;Golden Eks Heart
2416;11;Moramora Meat Pie
2417;11;Ansel Fish Pie
2418;11;Slobos Ice Rock
2419;11;Apis Gold Nugget
2420;11;Aged Chilkin Hair
2421;11;Lucky Chilkin Ring
2422;11;Silver Lexos Heart
2423;11;Taos Phoenix Egg
2424;11;Pagul Cold Pie
2425;11;Soya Paste Shell
2426;11;Antol Fire Pouch
2427;11;Tasty Vang Feather
2428;11;Feris Aged Ale
2429;11;Hox Flint
2430;11;Antol Sleeping Bag
2431;11;Mumkhar's Razor
2432;11;Snow Element
2433;11;Fire Element
2434;11;Dull Stone
2435;11;Yellow Slobos Rock
2436;11;Lexos Dragon Elixir
2437;11;Element Chunk
2438;11;Corona Element
2439;11;Gigawatt Element
2440;11;Regal Pterix Wing
2441;11;Giant Sauros Fang
2442;11;Mammut Horn
2443;11;Royal Kromar Pike
2444;11;Grady Colour Roe
2445;11;Tude Jewel Shell
2446;11;Thick Rhana Hide
2447;11;Telethia Mirror
2448;11;Telethia Ring
2449;11;Telethia Tear
2450;11;Lexos God Elixir
2451;11;Normal Part S
2452;11;Normal Part M
2453;11;Normal Part L
2454;11;Quality Jet
2455;11;Quality Core
2456;11;Quality Unit
2457;11;Quality Fuse
2458;11;Quality Plunger
2459;11;Quality Shaft
2460;11;Quality Plate
2461;11;Quality Plug
2462;11;Quality Frame
2463;11;Quality Crank
2464;11;Mumkhar's Claws
2465;11;Precision Core
2466;11;Refined Part S
2467;11;Refined Part M
2468;11;Refined Part L
2469;11;Quality Thruster
2470;11;Quality Lens
2471;11;Old Part S
2472;11;Old Part M
2473;11;Twisted Leg
2474;11;Fatty Fish Belly
2475;11;Succulent Meat
2476;11;Squishy Cartilage
2477;11;Gooey Gunge
2478;11;Dated Plug
2479;11;Dated Crank
2480;11;Dated Frame
2481;11;Dated Plate
